begin_age	end_age	events
7.3751	7.5751	['Organized, permanent settlements focused around agriculture', 'Saharo-Sudanese Neolithic', 'Southern Mediterranean Neolithic', 'Blombos Cave', 'Iranian Chalcolithic', 'Early Iranian Chalcolithic', 'Early Indus (PreHarappan, Early Harappan)']
7.4001	7.6001	['Saharo-Sudanese Neolithic', 'Southern Mediterranean Neolithic', 'Blombos Cave', 'Iranian Chalcolithic', 'Early Iranian Chalcolithic', 'Early Indus (PreHarappan, Early Harappan)']
7.4251	7.6251	['Saharo-Sudanese Neolithic', 'Southern Mediterranean Neolithic', 'Blombos Cave', 'Iranian Chalcolithic', 'Early Iranian Chalcolithic', 'Early Indus (PreHarappan, Early Harappan)']
7.4501	7.6501	['Saharo-Sudanese Neolithic', 'Southern Mediterranean Neolithic', 'Blombos Cave', 'Iranian Chalcolithic', 'Early Iranian Chalcolithic', 'Early Indus (PreHarappan, Early Harappan)']
7.4751	7.6751	['Saharo-Sudanese Neolithic', 'Southern Mediterranean Neolithic', 'Blombos Cave', 'Iranian Chalcolithic', 'Early Iranian Chalcolithic', 'Early Indus (PreHarappan, Early Harappan)']
7.5001	7.7001	['Halafian']
7.5251	7.7251	['Halafian']
7.5501	7.7501	['Halafian']
7.5751	7.7751	['Halafian']
7.6001	7.8001	['Halafian']
7.6251	7.8251	['Halafian']
7.6501	7.8501	['Halafian']
7.6751	7.8751	['Halafian']
7.7001	7.9001	['Amuq Phases C-G']
7.7251	7.9251	['Amuq Phases C-G']
7.7501	7.9501	['Amuq Phases C-G']
7.7751	7.9751	['Amuq Phases C-G']
7.8001	8.0001	['Amuq Phases C-G', 'Neolithic', 'Saharo-Sudanese Neolithic', 'Saharo-Sudanese Neolithic', 'Ceramic Neolithic (Late or Pottery Neolithic)', 'Ceramic Neolithic', 'Chulumn (Pissalmun, Comb-Pattern)', 'Neolithic', 'Southeastern European Neolithic (Karanovo, Sesklo) ', 'Kelteminar', 'Siberian Neolithic and Bronze', 'Baikal Neolithic and Bronze', 'Kamchatka Mesolithic', 'Ocean Bay', 'Late Tundra', 'Middle Archaic', 'Cascade', 'Windmiller (Early Horizon)', 'Early Southern California', 'TOP', 'Middle Desert Archaic (Southwest Archaic, Western Archaic)', 'TOP', 'High Plains Early and Middle Archaic', 'Eastern North America Middle Archaic', 'Coahuilan']
7.8251	8.0251	['Amuq Phases C-G', 'Neolithic', 'Saharo-Sudanese Neolithic', 'Saharo-Sudanese Neolithic', 'Ceramic Neolithic (Late or Pottery Neolithic)', 'Ceramic Neolithic', 'Chulumn (Pissalmun, Comb-Pattern)', 'Neolithic', 'Southeastern European Neolithic (Karanovo, Sesklo) ', 'Kelteminar', 'Siberian Neolithic and Bronze', 'Baikal Neolithic and Bronze', 'Kamchatka Mesolithic', 'Ocean Bay', 'Late Tundra', 'Middle Archaic', 'Cascade', 'Windmiller (Early Horizon)', 'Early Southern California', 'TOP', 'Middle Desert Archaic (Southwest Archaic, Western Archaic)', 'TOP', 'High Plains Early and Middle Archaic', 'Eastern North America Middle Archaic', 'Coahuilan']
7.8501	8.0501	['Amuq Phases C-G', 'Neolithic', 'Saharo-Sudanese Neolithic', 'Saharo-Sudanese Neolithic', 'Ceramic Neolithic (Late or Pottery Neolithic)', 'Ceramic Neolithic', 'Chulumn (Pissalmun, Comb-Pattern)', 'Neolithic', 'Southeastern European Neolithic (Karanovo, Sesklo) ', 'Kelteminar', 'Siberian Neolithic and Bronze', 'Baikal Neolithic and Bronze', 'Kamchatka Mesolithic', 'Ocean Bay', 'Late Tundra', 'Middle Archaic', 'Cascade', 'Windmiller (Early Horizon)', 'Early Southern California', 'TOP', 'Middle Desert Archaic (Southwest Archaic, Western Archaic)', 'TOP', 'High Plains Early and Middle Archaic', 'Eastern North America Middle Archaic', 'Coahuilan']
7.8751	8.0751	['Amuq Phases C-G', 'Neolithic', 'Saharo-Sudanese Neolithic', 'Saharo-Sudanese Neolithic', 'Ceramic Neolithic (Late or Pottery Neolithic)', 'Ceramic Neolithic', 'Chulumn (Pissalmun, Comb-Pattern)', 'Neolithic', 'Southeastern European Neolithic (Karanovo, Sesklo) ', 'Kelteminar', 'Siberian Neolithic and Bronze', 'Baikal Neolithic and Bronze', 'Kamchatka Mesolithic', 'Ocean Bay', 'Late Tundra', 'Middle Archaic', 'Cascade', 'Windmiller (Early Horizon)', 'Early Southern California', 'TOP', 'Middle Desert Archaic (Southwest Archaic, Western Archaic)', 'TOP', 'High Plains Early and Middle Archaic', 'Eastern North America Middle Archaic', 'Coahuilan']
7.9001	8.1001	['Neolithic', 'Saharo-Sudanese Neolithic', 'Saharo-Sudanese Neolithic', 'Ceramic Neolithic (Late or Pottery Neolithic)', 'Ceramic Neolithic', 'Chulumn (Pissalmun, Comb-Pattern)', 'Neolithic', 'Southeastern European Neolithic (Karanovo, Sesklo) ', 'Kelteminar', 'Siberian Neolithic and Bronze', 'Baikal Neolithic and Bronze', 'Kamchatka Mesolithic', 'Ocean Bay', 'Late Tundra', 'Middle Archaic', 'Cascade', 'Windmiller (Early Horizon)', 'Early Southern California', 'TOP', 'Middle Desert Archaic (Southwest Archaic, Western Archaic)', 'TOP', 'High Plains Early and Middle Archaic', 'Eastern North America Middle Archaic', 'Coahuilan', 'Wet Sahara (no desert)', 'Halafian', '8.2 ka']
7.9251	8.1251	['Neolithic', 'Saharo-Sudanese Neolithic', 'Saharo-Sudanese Neolithic', 'Ceramic Neolithic (Late or Pottery Neolithic)', 'Ceramic Neolithic', 'Chulumn (Pissalmun, Comb-Pattern)', 'Neolithic', 'Southeastern European Neolithic (Karanovo, Sesklo) ', 'Kelteminar', 'Siberian Neolithic and Bronze', 'Baikal Neolithic and Bronze', 'Kamchatka Mesolithic', 'Ocean Bay', 'Late Tundra', 'Middle Archaic', 'Cascade', 'Windmiller (Early Horizon)', 'Early Southern California', 'TOP', 'Middle Desert Archaic (Southwest Archaic, Western Archaic)', 'TOP', 'High Plains Early and Middle Archaic', 'Eastern North America Middle Archaic', 'Coahuilan', 'Wet Sahara (no desert)', 'Halafian', '8.2 ka']
7.9501	8.1501	['Neolithic', 'Saharo-Sudanese Neolithic', 'Saharo-Sudanese Neolithic', 'Ceramic Neolithic (Late or Pottery Neolithic)', 'Ceramic Neolithic', 'Chulumn (Pissalmun, Comb-Pattern)', 'Neolithic', 'Southeastern European Neolithic (Karanovo, Sesklo) ', 'Kelteminar', 'Siberian Neolithic and Bronze', 'Baikal Neolithic and Bronze', 'Kamchatka Mesolithic', 'Ocean Bay', 'Late Tundra', 'Middle Archaic', 'Cascade', 'Windmiller (Early Horizon)', 'Early Southern California', 'TOP', 'Middle Desert Archaic (Southwest Archaic, Western Archaic)', 'TOP', 'High Plains Early and Middle Archaic', 'Eastern North America Middle Archaic', 'Coahuilan', 'Wet Sahara (no desert)', 'Halafian', '8.2 ka']
7.9751	8.1751	['Neolithic', 'Saharo-Sudanese Neolithic', 'Saharo-Sudanese Neolithic', 'Ceramic Neolithic (Late or Pottery Neolithic)', 'Ceramic Neolithic', 'Chulumn (Pissalmun, Comb-Pattern)', 'Neolithic', 'Southeastern European Neolithic (Karanovo, Sesklo) ', 'Kelteminar', 'Siberian Neolithic and Bronze', 'Baikal Neolithic and Bronze', 'Kamchatka Mesolithic', 'Ocean Bay', 'Late Tundra', 'Middle Archaic', 'Cascade', 'Windmiller (Early Horizon)', 'Early Southern California', 'TOP', 'Middle Desert Archaic (Southwest Archaic, Western Archaic)', 'TOP', 'High Plains Early and Middle Archaic', 'Eastern North America Middle Archaic', 'Coahuilan', 'Wet Sahara (no desert)', 'Halafian', '8.2 ka']
8.0001	8.2001	['Wet Sahara (no desert)', 'Halafian', '8.2 ka', 'Middle', '8.2 ka Cool event (Dry)', 'Samarra and Hassuna cultures']
8.0251	8.2251	['Wet Sahara (no desert)', 'Halafian', '8.2 ka', 'Middle', '8.2 ka Cool event (Dry)', 'Samarra and Hassuna cultures']
8.0501	8.2501	['Wet Sahara (no desert)', 'Halafian', '8.2 ka', 'Middle', '8.2 ka Cool event (Dry)', 'Samarra and Hassuna cultures']
8.0751	8.2751	['Wet Sahara (no desert)', 'Halafian', '8.2 ka', 'Middle', '8.2 ka Cool event (Dry)', 'Samarra and Hassuna cultures']
8.1001	8.3001	['Middle', '8.2 ka Cool event (Dry)', 'Samarra and Hassuna cultures', 'Bashendi pastorism']
8.1251	8.3251	['Middle', '8.2 ka Cool event (Dry)', 'Samarra and Hassuna cultures', 'Bashendi pastorism']
8.1501	8.3501	['Middle', '8.2 ka Cool event (Dry)', 'Samarra and Hassuna cultures', 'Bashendi pastorism']
8.1751	8.3751	['Middle', '8.2 ka Cool event (Dry)', 'Samarra and Hassuna cultures', 'Bashendi pastorism']
8.2001	8.4001	['Bashendi pastorism']
8.2251	8.4251	['Bashendi pastorism']
8.2501	8.4501	['Bashendi pastorism']
8.2751	8.4751	['Bashendi pastorism']
8.3001	8.5001	['Early Khartoum', 'Halaf culture', 'Ceramic phase of Iranian Neolithic', 'Peilingang, Yangshao, Hongshan, Daxi, Majiabang', 'TOP', 'Peilingang (central)', 'Small agricultural villages']
8.3251	8.5251	['Early Khartoum', 'Halaf culture', 'Ceramic phase of Iranian Neolithic', 'Peilingang, Yangshao, Hongshan, Daxi, Majiabang', 'TOP', 'Peilingang (central)', 'Small agricultural villages']
8.3501	8.5501	['Early Khartoum', 'Halaf culture', 'Ceramic phase of Iranian Neolithic', 'Peilingang, Yangshao, Hongshan, Daxi, Majiabang', 'TOP', 'Peilingang (central)', 'Small agricultural villages']
8.3751	8.5751	['Early Khartoum', 'Halaf culture', 'Ceramic phase of Iranian Neolithic', 'Peilingang, Yangshao, Hongshan, Daxi, Majiabang', 'TOP', 'Peilingang (central)', 'Small agricultural villages']
8.4001	8.6001	['Early Khartoum', 'Halaf culture', 'Ceramic phase of Iranian Neolithic', 'Peilingang, Yangshao, Hongshan, Daxi, Majiabang', 'TOP', 'Peilingang (central)', 'Small agricultural villages']
8.4251	8.6251	['Early Khartoum', 'Halaf culture', 'Ceramic phase of Iranian Neolithic', 'Peilingang, Yangshao, Hongshan, Daxi, Majiabang', 'TOP', 'Peilingang (central)', 'Small agricultural villages']
8.4501	8.6501	['Early Khartoum', 'Halaf culture', 'Ceramic phase of Iranian Neolithic', 'Peilingang, Yangshao, Hongshan, Daxi, Majiabang', 'TOP', 'Peilingang (central)', 'Small agricultural villages']
8.4751	8.6751	['Early Khartoum', 'Halaf culture', 'Ceramic phase of Iranian Neolithic', 'Peilingang, Yangshao, Hongshan, Daxi, Majiabang', 'TOP', 'Peilingang (central)', 'Small agricultural villages']
8.5001	8.7001	[]
8.5251	8.7251	[]
8.5501	8.7501	[]
8.5751	8.7751	[]
8.6001	8.8001	['Amuq Phases A-B']
8.6251	8.8251	['Amuq Phases A-B']
8.6501	8.8501	['Amuq Phases A-B']
8.6751	8.8751	['Amuq Phases A-B']
8.7001	8.9001	['Amuq Phases A-B']
8.7251	8.9251	['Amuq Phases A-B']
8.7501	8.9501	['Amuq Phases A-B']
8.7751	8.9751	['Amuq Phases A-B']
8.8001	9.0001	['Mesolithic-Neolithic transition', 'Neolithic', 'Neolithic (pre-pottery)', 'Neolithic', 'Indus Neolithic', 'Farming begins, Indus Stage 1', 'Southeast China Early Neolithic (Dapenkeng)', 'Southeast China Early Neolithic (Dapenkeng)', 'Plains Archaic', 'Early Northwest South American Littoral']
8.8251	9.0251	['Mesolithic-Neolithic transition', 'Neolithic', 'Neolithic (pre-pottery)', 'Neolithic', 'Indus Neolithic', 'Farming begins, Indus Stage 1', 'Southeast China Early Neolithic (Dapenkeng)', 'Southeast China Early Neolithic (Dapenkeng)', 'Plains Archaic', 'Early Northwest South American Littoral']
8.8501	9.0501	['Mesolithic-Neolithic transition', 'Neolithic', 'Neolithic (pre-pottery)', 'Neolithic', 'Indus Neolithic', 'Farming begins, Indus Stage 1', 'Southeast China Early Neolithic (Dapenkeng)', 'Southeast China Early Neolithic (Dapenkeng)', 'Plains Archaic', 'Early Northwest South American Littoral']
8.8751	9.0751	['Mesolithic-Neolithic transition', 'Neolithic', 'Neolithic (pre-pottery)', 'Neolithic', 'Indus Neolithic', 'Farming begins, Indus Stage 1', 'Southeast China Early Neolithic (Dapenkeng)', 'Southeast China Early Neolithic (Dapenkeng)', 'Plains Archaic', 'Early Northwest South American Littoral']
8.9001	9.1001	['Mesolithic-Neolithic transition', 'Neolithic', 'Neolithic (pre-pottery)', 'Neolithic', 'Indus Neolithic', 'Farming begins, Indus Stage 1', 'Southeast China Early Neolithic (Dapenkeng)', 'Southeast China Early Neolithic (Dapenkeng)', 'Plains Archaic', 'Early Northwest South American Littoral']
8.9251	9.1251	['Mesolithic-Neolithic transition', 'Neolithic', 'Neolithic (pre-pottery)', 'Neolithic', 'Indus Neolithic', 'Farming begins, Indus Stage 1', 'Southeast China Early Neolithic (Dapenkeng)', 'Southeast China Early Neolithic (Dapenkeng)', 'Plains Archaic', 'Early Northwest South American Littoral']
8.9501	9.1501	['Mesolithic-Neolithic transition', 'Neolithic', 'Neolithic (pre-pottery)', 'Neolithic', 'Indus Neolithic', 'Farming begins, Indus Stage 1', 'Southeast China Early Neolithic (Dapenkeng)', 'Southeast China Early Neolithic (Dapenkeng)', 'Plains Archaic', 'Early Northwest South American Littoral']
8.9751	9.1751	['Mesolithic-Neolithic transition', 'Neolithic', 'Neolithic (pre-pottery)', 'Neolithic', 'Indus Neolithic', 'Farming begins, Indus Stage 1', 'Southeast China Early Neolithic (Dapenkeng)', 'Southeast China Early Neolithic (Dapenkeng)', 'Plains Archaic', 'Early Northwest South American Littoral']
9.0001	9.2001	[]
9.0251	9.2251	[]
9.0501	9.2501	[]
9.0751	9.2751	[]
9.1001	9.3001	[]
9.1251	9.3251	[]
9.1501	9.3501	[]
9.1751	9.3751	[]
9.2001	9.4001	['9.4 ka']
9.2251	9.4251	['9.4 ka']
9.2501	9.4501	['9.4 ka']
9.2751	9.4751	['9.4 ka']
9.3001	9.5001	['9.4 ka', 'TOP', 'Western European Mesolithic', 'Western European Mesolithic', 'Early Northwest Coast (Pebble Tool Tradition)']
9.3251	9.5251	['9.4 ka', 'TOP', 'Western European Mesolithic', 'Western European Mesolithic', 'Early Northwest Coast (Pebble Tool Tradition)']
9.3501	9.5501	['9.4 ka', 'TOP', 'Western European Mesolithic', 'Western European Mesolithic', 'Early Northwest Coast (Pebble Tool Tradition)']
9.3751	9.5751	['9.4 ka', 'TOP', 'Western European Mesolithic', 'Western European Mesolithic', 'Early Northwest Coast (Pebble Tool Tradition)']
9.4001	9.6001	['TOP', 'Western European Mesolithic', 'Western European Mesolithic', 'Early Northwest Coast (Pebble Tool Tradition)', 'Early Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic']
9.4251	9.6251	['TOP', 'Western European Mesolithic', 'Western European Mesolithic', 'Early Northwest Coast (Pebble Tool Tradition)', 'Early Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic']
9.4501	9.6501	['TOP', 'Western European Mesolithic', 'Western European Mesolithic', 'Early Northwest Coast (Pebble Tool Tradition)', 'Early Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic']
9.4751	9.6751	['TOP', 'Western European Mesolithic', 'Western European Mesolithic', 'Early Northwest Coast (Pebble Tool Tradition)', 'Early Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic']
9.5001	9.7001	['Early Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic']
9.5251	9.7251	['Early Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic']
9.5501	9.7501	['Early Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic']
9.5751	9.7751	['Early Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic', 'Early Mesoamerican Archaic']
9.6001	9.8001	[]
9.6251	9.8251	[]
9.6501	9.8501	[]
9.6751	9.8751	[]
9.7001	9.9001	[]
9.7251	9.9251	[]
9.7501	9.9501	[]
9.7751	9.9751	[]
